# this line is just a comment
miRNA ID	miRNA Acc	Refseq	Symbol	Description	diana	microinspector	miranda	mirtarget2	mitarget	nbmirtar	pictar	pita	rna22	rnahybrid	targetscan
	MIMAT0000462	NM_004103			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004105			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004106			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004109			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004112			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004117			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004128			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004132			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004133			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004139			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004145			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004154			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004161			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004164			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004167			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004170			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004172			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004176			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004180			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004183			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004184			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004185			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004188			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004189			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004193			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004198			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004200			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004205			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004209			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004220			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004223			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004236			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004239			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004242			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004247			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004252			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004253			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004261			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004263			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004265			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004270			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004275			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004282			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004283			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004285			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004287			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004288			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004290			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004291			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004294			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004296			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004300			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004310			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004313			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004315			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004317			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004323			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004327			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004329			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004330			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004337			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004341			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004342			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004346			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004348			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004350			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004352			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004354			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004371			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004380			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004382			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004383			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004384			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004387			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004388			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004390			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004398			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004403			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004405			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004406			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004414			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004415			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004416			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004419			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004420			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004422			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004424			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004426			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004428			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004430			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004431			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004432			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004436			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004440			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004445			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004449			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004450			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004454			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004455			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004457			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004458			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004462			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004463			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004464			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004473			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004486			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004495			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004496			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004499			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004504			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004505			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004508			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004513			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004514			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004515			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004523			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004527			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004530			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004537			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004539			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004540			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004549			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004555			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004557			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004560			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004562			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004566			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004567			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004569			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004571			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004572			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004575			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004576			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004580			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004582			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004583			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004584			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004588			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004600			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004612			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004614			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004618			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004620			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004622			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004623			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004628			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004629			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004632			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004641			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004649			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004653			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004655			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004656			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004661			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004662			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004663			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004666			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004668			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004675			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004681			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004687			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004689			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004693			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004699			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004703			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004707			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004709			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004710			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004715			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004716			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004721			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004725			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004726			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004727			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004728			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004730			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004733			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004734			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004741			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004742			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004744			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004760			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004768			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004778			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004779			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004781			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004791			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004795			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004799			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004801			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004804			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004805			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004814			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004816			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004822			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004831			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004833			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004835			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004837			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004838			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004840			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004850			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004854			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004857			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004858			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004865			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004870			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004871			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004882			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004884			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004887			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004888			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004895			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004896			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004900			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004912			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004915			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004921			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004923			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004924			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004927			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004928			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004929			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004937			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004938			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004948			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004949			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_004961			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004962			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004964			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004969			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004978			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004983			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_004999			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005004			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005016			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005018			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005020			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005022			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_005047			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005052			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005056			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005060			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005066			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005068			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005069			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005076			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005079			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005087			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_005090			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005091			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005095			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005096			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005103			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005107			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_005108			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005109			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005114			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005118			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005120			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005135			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005140			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005142			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005147			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005148			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005151			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_005154			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005158			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005164			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005184			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_005185			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000025			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000026			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000027			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000031			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000037			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000038			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000039			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_000046			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000053			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000056			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000064			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_000065			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000071			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000075			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000080			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000104			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000113			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000116			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000117			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000125			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000126			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000128			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000129			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000130			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000132			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000133			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000135			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000136			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000138			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000139			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000141			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000145			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000151			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000152			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000163			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000167			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000170			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000174			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_000178			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000185			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000189			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000190			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_000192			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000194			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000200			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000201			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000202			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000211			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_000214			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000216			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000220			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000221			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000222			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000227			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000230			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000232			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000233			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000240			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000252			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000253			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000262			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000267			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_000268			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000271			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_000272			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000273			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000280			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000285			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000286			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000299			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000304			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000306			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000307			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_000310			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000311			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000324			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000325			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000334			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000335			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000339			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_000340			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000342			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000345			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000348			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000349			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000354			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000358			0	0	1	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_000361			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000369			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000370			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000371			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000376			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000378			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000388			0	0	0	0	0	0	0	1	0	1	0
	MIMAT0000462	NM_000393			0	0	0	0	0	0	0	1	0	1	0
